ID,fully connected layer,recurrent layer,pooling layer,convolutional layer,deconvolutional layer,dropout layer,softmax layer,subsampling layer,gru layer
10062674001,0,0,1,1,0,0,1,0,0
10062688001,1,0,0,0,0,0,0,0,0
10062690001,0,0,0,1,0,0,0,0,0
10062692001,1,0,1,1,1,0,0,0,0
10062703001,0,0,0,1,0,0,1,0,0
10062740001,0,0,0,1,1,0,0,0,0
10062742001,0,0,0,1,0,0,0,0,0
10062743001,1,0,1,0,0,0,0,0,0
10062756001,0,0,0,1,0,0,0,0,0
10062800001,1,0,0,1,0,0,0,0,0
10062835001,0,0,0,1,0,0,0,0,0
10062852001,1,0,0,0,0,0,0,0,0
10062892001,0,0,1,1,0,0,0,0,0
10062900001,1,0,0,0,0,0,0,0,0
10062936001,1,0,0,1,0,0,0,0,0
10062945001,0,0,1,1,0,0,0,0,0
10062963001,1,0,0,1,0,0,0,0,0
10062981001,1,0,0,0,0,0,1,0,0
10062982001,0,0,0,1,0,0,0,0,0
10062994001,0,0,0,1,0,0,0,0,0
10062997001,0,0,0,0,0,0,1,0,0
10063024001,0,0,0,1,0,0,1,0,0
10063060001,1,0,0,0,0,1,1,0,0
10063072001,0,0,0,1,0,0,0,0,0
10063078001,0,0,0,1,0,0,0,0,0
10063082001,1,0,0,0,0,0,0,0,0
10063088001,1,0,0,0,0,0,0,0,0
10063107001,0,0,0,1,0,0,0,0,0
10063149001,0,0,0,1,0,1,0,0,0
10063167001,1,0,1,1,0,0,0,0,0
10063173001,1,0,1,1,0,0,0,0,0
10063175001,1,0,1,1,0,0,1,0,0
10063204001,0,0,0,1,1,0,0,0,0
10063216001,1,0,1,1,0,0,0,0,0
10063240001,0,0,1,1,0,0,0,0,0
10063244001,0,0,0,0,0,0,1,0,0
10063253001,0,0,1,1,0,1,1,0,0
10063260001,1,0,1,1,0,0,0,0,0
10063267001,1,0,1,1,0,0,0,0,0
10063279001,0,0,0,1,0,0,1,0,0
10063290001,0,0,0,1,0,0,0,0,0
10063292001,0,0,0,1,0,0,0,0,0
10063353001,0,0,0,1,1,0,0,0,0
10063371001,0,0,0,1,0,0,0,0,0
10063379001,0,0,0,1,1,0,0,0,0
10063430001,1,0,0,0,0,0,0,0,0
10063435001,1,0,0,1,0,0,0,0,0
10063461001,1,0,0,0,0,0,0,0,0
10063474001,0,0,0,1,0,0,0,0,0
10063496001,0,0,0,0,0,0,1,0,0
10063502001,1,0,1,0,0,0,0,0,0
10063511001,1,0,1,1,0,0,0,0,0
10063530001,1,0,0,1,0,0,0,0,0
10063582001,0,0,1,1,0,0,0,0,0
10063584001,0,0,0,1,0,0,0,0,0
10063590001,1,0,1,1,0,0,0,0,0
10063602001,1,0,0,0,0,0,0,0,0
10063603001,0,0,0,1,0,0,0,0,0
10063645001,0,0,1,1,0,0,0,0,0
10063655001,1,0,0,0,0,0,0,0,0
10063657001,1,0,0,1,1,0,0,0,0
10063660001,0,0,0,1,0,0,0,0,0
10063681001,0,0,0,1,0,0,0,0,0
10063687001,0,0,1,0,0,0,0,0,0
10063695001,1,0,0,0,0,0,0,0,0
10063699001,0,1,0,1,0,0,0,0,0
10063752001,0,0,0,1,1,0,0,0,0
10063758001,1,0,0,1,0,0,0,0,0
10063774001,1,0,1,1,0,0,0,0,0
10063791001,0,0,0,1,0,0,0,0,0
10063820001,0,0,0,1,0,0,0,0,0
10063824001,1,0,0,0,0,0,0,0,0
10063825001,0,0,0,0,0,1,0,0,0
10063827001,0,0,1,1,0,0,0,0,0
10063857001,1,0,1,1,0,0,0,0,0
10063868001,0,0,0,0,0,0,1,0,0
10063883001,1,0,0,1,0,0,0,0,0
10063888001,1,0,0,1,0,0,0,0,0
10063890001,0,0,1,1,0,0,0,0,0
10063912001,0,0,0,1,0,0,0,0,0
10063921001,1,0,0,1,0,0,0,0,0
10063935001,0,0,0,1,0,0,0,0,0
10063948001,0,0,0,0,0,0,1,0,0
10063953001,1,0,0,0,0,0,1,0,0
10063988001,0,0,0,1,0,0,0,0,0
10063991001,1,0,1,1,0,0,1,0,0
10064013001,1,0,0,1,0,0,0,0,0
10064039001,0,0,0,0,0,1,0,0,0
10064041001,0,0,1,0,0,0,0,0,1
10064043001,1,0,0,0,0,0,0,0,0
10064049001,0,0,1,0,0,0,0,0,0
10064065001,0,0,0,1,0,0,0,0,0
10064084001,1,0,0,1,0,1,1,0,0
10064088001,1,0,0,1,0,0,0,0,0
10064100001,1,0,0,0,0,0,0,0,0
10064107001,0,0,0,1,0,1,0,0,0
10064124001,0,0,0,1,1,0,0,0,0
10064138001,1,0,0,1,0,0,0,0,0
10064140001,0,0,0,1,0,0,0,0,0
10064142001,0,0,0,0,0,0,0,0,1
10064145001,0,0,0,1,0,0,0,0,0
10064149001,0,0,0,1,0,1,0,0,0
10064160001,1,0,0,0,0,0,0,0,0
10064167001,0,0,0,0,0,0,1,0,0
10064204001,0,0,0,1,0,0,0,0,0
10064226001,0,0,0,1,0,0,0,0,0
10064241001,1,0,1,1,0,0,0,0,0
10064251001,1,0,1,1,0,0,0,0,0
10064263001,1,0,0,0,0,0,0,0,0
10064291001,0,0,1,1,0,0,0,0,0
10064311001,0,0,0,1,0,0,1,0,0
10064313001,0,0,0,0,1,0,0,0,0
10064348001,1,0,0,1,1,0,0,0,0
10064366001,1,1,0,0,0,0,1,0,0
10064408001,0,0,0,1,0,0,0,0,0
10064409001,0,0,0,1,0,0,0,0,0
10064433001,1,0,1,1,0,1,0,0,0
10064442001,1,0,1,1,0,0,0,0,0
10064446001,1,0,0,0,0,0,1,0,0
10064456001,1,0,0,0,0,0,0,0,0
10064492001,0,0,0,1,0,0,0,0,0
10064501001,0,0,0,1,0,0,0,0,0
10064517001,1,0,0,1,0,0,0,0,0
10064523001,1,0,1,1,0,0,1,0,0
10064526001,0,0,0,1,0,0,0,0,0
10064536001,0,0,1,1,0,1,0,0,0
10064542001,1,0,1,1,0,0,1,0,0
10064547001,1,0,0,0,0,0,0,0,0
10064548001,0,0,0,0,0,0,1,0,0
10064556001,0,0,0,1,0,0,0,0,0
10064566001,0,0,0,1,0,0,0,0,0
10064576001,1,0,0,1,0,0,0,0,0
10064593001,0,0,0,0,0,0,1,0,0
10064629001,0,0,0,1,0,0,0,0,0
10064632001,0,0,0,1,0,0,0,0,0
10064639001,1,0,1,1,0,0,0,0,0
10064662001,0,0,1,1,0,0,0,0,0
10064665001,0,0,0,1,0,0,0,0,0
10064695001,0,0,0,1,0,1,0,0,0
10064698001,1,0,1,0,0,0,0,0,0
10064704001,1,0,1,1,0,0,0,0,0
10064716001,1,0,0,0,0,0,0,0,0
10064717001,1,0,0,1,0,0,0,0,0
10064720001,1,0,1,1,0,0,0,0,0
10064722001,0,0,0,1,0,0,0,0,0
10064734001,1,0,1,1,0,0,0,0,0
10064763001,1,0,1,1,0,0,0,0,0
10064766001,1,0,0,1,0,1,0,0,0
10064802001,1,0,0,0,0,0,1,0,0
10064810001,0,0,0,1,0,0,0,0,0
10064859001,0,0,1,1,0,1,0,0,0
10064886001,1,0,0,1,0,0,0,0,0
10064897001,1,1,0,1,0,0,0,0,0
10064904001,1,0,0,0,0,0,0,0,0
10064916001,0,0,0,1,0,0,0,0,0
10064937001,0,0,0,1,0,0,0,0,0
10064950001,0,0,0,1,0,0,0,0,0
10064955001,0,0,1,1,0,1,1,0,0
10065013001,0,0,1,1,0,0,0,0,0
10065071001,1,0,0,1,0,0,0,0,0
10065102001,1,1,1,1,0,0,1,0,0
10065157001,0,0,1,1,0,0,1,0,0
10065163001,1,0,0,1,0,1,0,0,0
10065164001,0,0,0,1,0,0,0,0,0
10065166001,1,0,0,1,0,1,0,0,0
10065181001,1,0,0,0,0,1,0,0,0
10065259001,1,0,0,0,0,0,0,0,0
10065294001,0,0,1,0,0,0,1,0,0
10065301001,1,1,1,1,0,0,0,0,0
10065305001,0,0,0,1,0,0,0,0,0
10065320001,0,0,1,1,0,0,0,0,0
10065367001,1,0,1,1,0,0,0,0,0
10065370001,0,0,0,1,0,0,0,0,0
10065395001,0,0,1,0,0,0,0,0,0
10065425001,1,0,0,1,0,0,0,0,0
10065428001,0,0,0,1,1,0,0,0,0
10065445001,0,0,0,1,0,0,0,0,0
10065532001,0,0,0,0,0,1,0,0,0
10065571001,0,0,0,1,0,0,0,0,0
10065581001,1,0,0,0,0,0,0,0,0
10065589001,1,0,0,1,1,0,0,0,0
10065614001,1,0,0,1,0,0,0,0,0
10065627001,0,0,1,1,1,0,1,0,0
10065667001,1,0,1,1,0,0,0,0,0
10065683001,0,0,0,1,0,0,0,0,0
10065692001,0,0,0,1,0,0,0,0,0
10065696001,0,0,0,1,0,0,0,0,0
10065706001,1,0,1,1,0,0,0,0,0
10065741001,1,0,0,1,0,0,0,0,0
10065743001,1,0,1,1,0,0,0,0,0
10065791001,0,1,0,0,0,0,0,0,0
10065820001,0,0,1,1,1,0,0,0,0
10065845001,0,0,0,1,1,0,0,0,0
10065848001,0,0,1,1,0,0,0,0,0
10065851001,0,1,0,1,0,0,0,0,0
10065895001,0,0,0,0,0,0,1,0,0
10065919001,0,0,1,1,0,0,0,0,0
10065930001,1,0,0,1,0,1,0,0,0
10065938001,1,0,0,0,0,1,1,0,0
10065943001,0,0,0,1,1,0,0,0,0
10065956001,1,0,0,1,0,0,0,0,0
10065961001,0,0,1,1,0,1,0,0,0
10065980001,0,0,1,1,0,0,0,0,0
10066006001,0,0,1,1,0,1,0,0,0
10066056001,0,0,0,0,0,0,1,0,0
10066077001,1,0,0,0,0,0,0,0,0
10066084001,0,0,1,1,0,0,0,0,0
10066086001,1,0,0,0,0,0,0,0,0
10066098001,1,0,0,0,0,0,0,0,0
10066143001,0,0,0,1,0,0,0,0,0
10066177001,0,0,0,0,0,0,1,0,0
10066219001,1,0,1,1,0,1,0,0,0
10066229001,0,0,0,1,0,0,0,0,0
10066236001,0,0,0,1,0,0,0,0,0
10066237001,1,0,0,1,0,0,0,0,0
10066252001,1,0,0,0,0,0,0,0,0
10066255001,1,0,0,1,0,0,0,0,0
10066262001,0,0,1,0,0,0,0,0,0
10066266001,0,0,0,1,0,0,0,0,0
10066291001,0,0,1,1,0,0,1,0,0
10066329001,1,0,1,1,0,0,0,0,0
10066341001,1,0,1,1,0,0,1,0,0
10066344001,0,0,0,1,0,0,0,0,0
10066379001,0,0,0,0,0,0,1,0,0
10066381001,0,0,0,1,1,0,1,0,0
10066400001,1,0,0,1,0,1,0,0,0
10066413001,1,0,0,0,0,1,0,0,0
10066418001,1,0,0,0,0,0,0,0,0
10066439001,0,0,0,1,0,0,0,0,0
10066452001,0,0,0,1,0,0,1,0,0
10066462001,1,0,0,0,0,0,0,0,0
10066473001,0,0,0,1,0,0,0,0,0
10066562001,1,0,1,1,0,0,0,0,0
10066563001,0,0,0,1,0,0,0,0,0
10066568001,1,0,1,1,0,0,0,0,0
10066584001,0,0,0,1,0,1,0,0,1
10066608001,1,0,1,1,0,0,0,0,0
10066609001,0,0,0,1,0,0,1,0,0
10066616001,1,0,0,1,0,0,1,0,0
10066623001,1,0,0,1,0,0,0,1,0
10066629001,0,0,1,0,0,0,0,0,0
10066653001,0,0,0,1,0,0,0,0,0
10066663001,1,0,0,0,0,0,0,0,0
10066683001,0,0,0,1,0,0,1,0,0
10066857001,0,0,1,1,0,0,0,0,0
10066922001,0,0,0,1,0,0,0,0,0
10066923001,0,0,1,1,0,0,0,0,0
10066972001,0,0,0,1,0,0,0,0,0
10066999001,1,0,0,1,0,1,0,0,0
10067039001,1,0,0,0,0,0,0,0,0
10067040001,0,0,1,1,0,0,1,0,0
10067041001,1,0,0,0,0,0,0,0,0
10067110001,0,0,0,1,0,0,0,0,0
10067127001,0,0,1,1,0,0,0,0,0
10067163001,0,0,0,1,1,0,0,0,0
10067206001,0,0,0,1,0,0,0,0,0
10067231001,0,0,0,1,0,0,0,0,0
10067241001,1,0,0,1,0,0,0,0,0
10067245001,0,0,1,1,0,0,0,0,0
10067251001,1,0,0,1,0,0,0,0,0
10067253001,0,0,0,1,0,0,1,0,0
10067256001,1,0,0,1,0,0,0,0,0
10067276001,0,0,1,1,0,0,0,0,0
10067278001,0,0,1,1,0,0,0,1,0
10067324001,1,0,1,1,1,0,0,0,0
10067341001,0,0,0,1,0,0,1,0,0
10067349001,0,0,0,1,0,0,0,0,0
10067368001,1,0,0,1,0,0,0,0,0
10067385001,0,0,0,0,0,1,0,0,0
10067389001,1,0,0,0,0,0,0,0,0
10067402001,1,0,1,1,0,0,0,0,0
10067417001,0,0,0,1,0,0,0,0,0
10067428001,0,1,0,1,0,0,0,0,0
10067445001,1,0,1,1,0,0,0,0,0
10067472001,0,0,1,1,0,0,1,0,0
10067522001,0,1,0,0,0,0,0,0,0
10067546001,1,0,0,1,0,0,0,0,0
10067553001,0,0,0,1,0,0,0,0,0
10067563001,0,0,0,1,0,0,1,0,0
10067600001,1,0,0,1,0,0,0,0,0
10067608001,0,0,0,1,0,0,0,0,0
10067635001,1,0,0,1,0,0,0,0,0
10067640001,0,1,0,1,0,0,0,0,0
10067767001,0,0,0,1,0,0,0,0,0
10067783001,0,0,1,0,0,0,0,0,0
10067797001,1,0,0,0,0,0,0,0,0
10067806001,1,0,0,1,0,0,0,0,0
10067835001,0,0,0,1,0,0,0,0,0
10067842001,0,0,0,1,0,0,0,0,0
10067879001,0,0,0,1,0,1,0,0,0
10067889001,0,0,0,1,0,0,0,0,0
10067896001,0,0,1,0,0,0,0,0,0
10067903001,1,0,1,1,0,0,0,0,0
10067921001,0,0,0,0,0,0,1,0,0
10067941001,1,1,0,1,0,0,0,0,0
10067951001,0,0,0,1,0,0,0,0,0
10067985001,0,0,0,1,0,0,0,0,0
10067996001,0,0,0,1,0,0,0,0,0
10068044001,1,0,1,1,0,0,0,0,0
10068073001,0,0,0,1,0,0,0,0,0
10068118001,1,0,0,1,0,1,0,0,0
10068122001,0,0,0,0,0,1,0,0,0
10068169001,0,0,0,1,0,0,0,0,0
10068225001,0,0,1,1,0,0,0,0,0
10068244001,1,0,1,1,0,0,0,0,0
10068245001,0,0,1,0,0,0,0,0,0
10068254001,0,0,1,1,0,0,0,0,0
10068326001,1,0,0,1,0,0,0,0,0
10068327001,0,0,0,1,0,0,0,0,0
10068336001,1,0,0,1,0,0,0,0,0
10068340001,0,0,1,1,0,0,0,0,0
10068369001,1,0,0,0,0,0,0,0,0
10068410001,0,0,0,1,0,0,0,0,0
10068416001,0,0,0,0,0,0,1,0,0
10068421001,0,0,1,0,0,0,0,0,0
10068446001,1,0,1,1,0,0,0,0,0
10068469001,1,0,0,1,0,1,1,0,0
10068476001,0,0,0,0,0,1,0,0,1
10068485001,0,0,0,1,0,0,0,0,0
10068502001,0,0,1,1,0,0,0,0,0
10068504001,0,0,1,1,0,0,0,0,0
10068526001,1,0,0,0,0,0,1,0,0
10068533001,1,0,0,1,0,1,1,0,0
10068543001,0,1,0,0,0,0,0,0,0
10068555001,1,0,0,1,0,0,1,0,0
10068575001,1,0,0,0,0,0,0,0,0
10068624001,0,0,1,1,1,0,0,0,0
10068627001,1,0,0,1,1,0,0,0,0
10068629001,0,0,0,1,0,0,0,0,0
10068633001,1,0,0,1,0,0,0,0,0
10068713001,1,0,0,1,0,1,0,0,0
10068749001,0,0,0,0,0,0,1,0,0
10068757001,1,0,0,0,0,1,0,0,0
10068792001,1,0,0,0,0,1,0,0,0
10068795001,0,0,0,0,0,0,1,0,0
10068803001,0,0,0,1,0,0,0,0,0
10068807001,0,0,0,1,0,0,0,0,0
10068848001,0,0,1,0,0,0,0,0,0
10068854001,0,0,1,1,0,0,0,0,0
10068880001,1,0,0,1,0,0,0,0,0
10068913001,0,1,0,1,0,1,0,0,1
10068927001,0,0,0,1,0,0,0,0,0
10068932001,0,0,0,1,0,0,0,0,0
10068940001,0,0,0,1,0,0,0,0,0
10068946001,0,0,0,1,0,0,0,0,0
10068963001,0,0,0,1,0,0,0,0,0
10068966001,0,0,1,1,0,0,0,0,0
10068980001,1,0,1,1,0,0,0,0,0
10068987001,0,0,1,1,0,0,0,0,0
10068992001,0,0,1,1,0,0,0,0,0
10068995001,1,0,0,1,0,0,0,0,0
10069028001,0,0,0,0,0,0,1,0,0
10069032001,1,0,0,1,0,0,0,0,0
10069052001,0,0,0,1,0,0,0,0,0
10069086001,0,1,0,0,0,0,0,0,1
10069088001,0,0,0,1,0,0,0,0,0
10069097001,0,0,0,1,0,0,0,0,0
10069104001,1,0,0,0,0,0,1,0,0
10069118001,0,0,0,1,0,0,0,0,0
10069119001,1,0,0,1,0,0,0,0,0
10069130001,1,0,0,1,0,0,0,0,0
10069136001,0,0,1,1,0,0,0,0,0
10069144001,1,0,0,1,0,0,1,0,0
10069165001,1,0,0,1,0,0,0,0,0
10069168001,0,0,0,0,0,0,1,0,0
10069178001,1,0,1,1,0,0,1,0,0
10069189001,1,0,0,1,0,0,0,0,0
10069198001,0,0,1,1,0,0,0,0,0
10069233001,1,0,1,1,0,0,0,0,0
10069258001,0,0,0,1,0,0,0,0,0
10069259001,0,0,0,1,0,0,0,0,0
10069263001,0,0,0,1,0,0,0,0,0
10069305001,0,0,0,0,0,1,0,0,0
10069319001,1,0,0,0,0,1,0,0,0
10069350001,1,0,1,1,0,0,0,0,0
10069356001,1,0,1,1,0,0,0,0,0
10069361001,1,0,0,0,0,0,0,0,0
10069362001,1,0,0,1,0,0,0,0,0
10069374001,1,0,1,1,0,0,0,0,0
10069380001,1,0,1,1,0,0,1,0,0
10069428001,0,0,1,1,0,0,1,0,0
10069433001,1,0,1,1,0,0,0,0,0
10069455001,1,1,1,1,0,1,0,0,1
10069476001,0,0,0,1,0,0,0,0,0
10069480001,1,0,1,1,0,1,1,0,0
10069487001,0,0,0,1,0,0,0,0,0
10069489001,1,0,0,1,0,0,1,0,0
10069554001,1,0,0,1,0,0,0,0,0
10069555001,0,0,0,1,0,0,0,0,0
10069600001,1,0,1,1,0,0,0,0,0
10069632001,1,0,1,1,0,0,0,0,0
10069646001,1,0,0,0,0,1,1,0,0
10069648001,1,0,0,0,0,0,1,0,0
10069658001,0,0,0,1,0,0,0,0,0
10069683001,0,0,0,1,0,0,0,0,0
10069702001,0,0,0,1,0,0,0,0,0
10069761001,1,0,1,1,0,1,0,0,0
10069776001,1,0,1,1,0,0,0,0,0
10069810001,0,0,0,1,0,0,0,0,0
10069827001,1,0,1,0,0,0,0,0,0
10069832001,1,0,0,1,0,0,0,0,0
10069835001,1,0,0,1,0,0,0,0,0
10069890001,0,0,0,0,0,1,1,0,0
10069916001,0,0,0,1,0,0,0,0,0
10069923001,1,0,0,1,0,0,0,0,0
10069929001,0,0,0,1,0,0,0,0,0
10069945001,0,0,1,1,1,0,0,0,0
10069962001,0,0,1,0,0,0,0,0,0
10069967001,0,0,0,1,0,1,0,0,0
10069972001,0,0,0,1,0,0,0,0,0
10069984001,0,0,0,1,0,0,0,0,0
10070008001,0,0,0,1,0,0,0,0,0
10070025001,0,0,1,0,0,0,1,0,0
10070033001,1,0,1,1,0,0,0,0,0
10070048001,1,0,1,1,0,0,0,0,0
10070059001,1,0,1,1,0,0,0,0,0
10070099001,1,0,0,0,0,0,0,0,0
10070116001,1,0,0,1,1,1,0,0,0
10070150001,0,0,0,1,0,1,0,0,0
10070162001,1,0,0,1,0,0,0,0,0
10070191001,1,0,1,1,0,0,1,0,0
10070200001,0,0,1,0,0,0,0,0,0
10070206001,0,0,1,0,0,0,0,0,0
10070214001,0,0,0,0,0,1,0,0,0
10070216001,0,0,0,1,0,0,0,0,0
10070227001,0,0,0,1,0,0,0,0,0
10070239001,1,0,0,1,0,0,0,0,0
10070243001,1,0,0,1,0,0,0,0,0
10070278001,0,0,1,0,0,0,0,0,0
10070297004,0,0,0,0,0,0,1,0,0
100702970015,0,0,0,1,0,0,0,0,0
100702980014,0,0,0,0,0,0,1,0,0
100702990020,0,0,0,0,0,0,1,0,0
100702990047,1,0,0,1,0,1,0,0,1
100702990048,1,0,0,0,0,0,0,0,0
100703000023,1,0,0,1,0,0,0,0,0
100703000026,0,0,0,1,0,0,0,0,0
100703000029,1,0,0,1,0,0,1,0,0
100703000032,0,0,1,0,0,0,0,0,0
10070308002,0,0,0,1,0,0,1,0,0
10070308003,1,0,1,1,0,0,0,0,0
10070308006,0,0,1,1,0,0,0,0,0
10070308007,0,0,0,1,0,0,0,0,0
10070308008,0,0,0,1,0,0,0,0,0
10070308009,1,0,0,0,0,0,0,0,0
100703080010,0,0,1,1,0,0,0,0,0
100703080011,0,0,0,1,0,0,0,0,0
100703080013,0,0,1,0,0,0,0,0,0
100703080014,0,0,0,1,0,0,0,0,0
100703080015,0,0,0,1,0,0,0,0,0
100703080016,1,0,0,1,0,0,1,0,0
100703080017,0,0,0,1,0,0,0,0,0
100703080018,0,0,0,1,0,0,0,0,0
100703080022,0,0,0,1,0,0,0,0,0
100703220010,1,0,1,1,0,0,0,0,0
100703220012,0,0,1,1,0,1,0,0,0
100703220017,0,0,0,1,0,0,0,0,0
100703220018,1,0,1,1,0,0,0,0,0
10070324009,0,0,0,1,0,0,0,1,0
10070341005,0,0,0,0,0,0,1,0,0
100703410012,0,0,1,1,0,0,0,0,0
100703410017,0,0,0,0,0,0,1,0,0
100703410019,0,1,0,1,0,0,0,0,0
100703410022,0,0,1,1,0,0,1,0,0
100703410023,1,0,0,1,0,0,1,0,0
100703410024,0,0,0,1,0,0,0,0,0
100703410025,0,0,0,0,0,0,1,0,0
100703410026,0,0,0,0,0,0,1,0,0
100703410030,1,0,1,0,0,0,0,0,0
100703900013,0,0,0,0,0,0,0,0,1
100703970041,1,0,1,1,0,1,1,0,0
100703980018,1,0,0,0,0,0,0,0,0
100703980019,0,0,0,1,0,0,1,0,0
100703980022,0,0,0,1,0,0,0,0,0
10070399004,1,0,1,1,0,0,0,0,0
100703990023,1,0,0,1,0,0,0,0,0
100703990038,1,0,0,1,0,0,1,0,0
100704330021,1,0,0,1,0,1,0,0,0
100704330022,0,0,0,1,0,0,0,0,0
10070438004,1,0,1,1,0,0,0,0,0
10070520003,0,1,0,0,0,0,0,0,0
10070584001,1,0,0,0,0,0,1,0,0
10070612003,0,0,0,1,0,0,0,0,0
100707060022,0,0,0,1,0,0,0,0,0
10070712001,0,0,0,1,0,0,0,0,0
10070796001,0,0,0,0,0,0,1,0,0
100707960031,0,0,0,1,0,0,0,0,0
100708000023,0,0,0,1,0,0,0,0,0
10070823001,1,0,1,1,0,0,0,0,0
100708430010,0,0,0,1,0,0,0,0,0
10070851005,0,0,0,1,0,0,0,0,0
100708830028,0,0,0,1,0,0,0,0,0
10070912009,0,0,0,1,0,0,0,0,0
100709120011,1,0,0,0,0,0,0,0,0
100709120012,0,0,0,1,0,0,1,0,0
10070915008,1,0,0,1,0,0,0,0,0
100709150011,1,0,0,1,0,0,0,0,0
10070958002,1,0,0,1,0,1,0,0,0
10070958003,1,0,1,1,0,0,0,0,0
10070958005,0,0,1,1,0,0,0,0,0
10070958007,1,0,0,1,0,0,1,0,0
10070958008,1,0,1,1,0,0,0,0,0
100709580010,1,0,1,1,0,0,0,1,0
100709580011,1,0,1,1,0,0,0,0,0
10070990007,1,0,0,1,0,0,0,0,0
10071010001,1,0,0,1,0,0,0,0,0
10071010003,0,0,1,1,0,0,0,0,0
10071010004,1,0,0,1,0,0,0,0,0
10071010005,0,0,1,1,0,1,0,0,0
10071010006,1,0,1,1,0,0,0,0,0
10071015007,0,0,1,1,0,0,0,0,0
10071026001,1,0,1,1,0,0,0,0,0
10071026002,1,0,1,1,0,0,0,0,0
10071026003,1,1,1,1,0,0,1,0,0
10071026004,1,0,0,0,0,0,0,0,0
10071026005,1,0,1,1,0,1,0,0,0
10071026006,1,0,1,1,0,0,1,0,0
10071026007,0,0,0,0,0,0,1,0,0
10071030001,0,1,0,0,0,0,0,0,0
